TF_name*	Peak_start	Peak_end	Target gene*	tf_gene	tf_bnumber	operon
Fis	2053435	2053468	yeeL	fis	b3261	yeeL_1L_2
Fis	2058073	2058095	yeeL	fis	b3261	yeeL_1L_2
Fis	2058168	2058201	yeeL	fis	b3261	yeeL_1L_2
Fis	2056904	2056937	yeeN	fis	b3261	yeeN
Fis	2057038	2057080	yeeN	fis	b3261	yeeN
Fis	2056792	2056824	yeeN	fis	b3261	yeeN
Fis	2056904	2056937	yeeN	fis	b3261	yeeN
Fis	2057013	2057044	yeeN	fis	b3261	yeeN
Fis	2058803	2058835	yeeO	fis	b3261	yeeO
Fis	2059756	2059784	yeeO	fis	b3261	yeeO
Fis	2058803	2058835	yeeO	fis	b3261	yeeO
Fis	2075242	2075275	yeeR	fis	b3261	yeeRST-cbeA-cbtA-yeeW
Fis	2076121	2076154	yeeR	fis	b3261	yeeRST-cbeA-cbtA-yeeW
Fis	2076121	2076154	yeeR	fis	b3261	yeeRST-cbeA-cbtA-yeeW
Fis	2087672	2087705	yeeY	fis	b3261	yeeY
Fis	2087672	2087705	yeeY	fis	b3261	yeeY
Fis	2143156	2143188	yegE	fis	b3261	
Fis	2144360	2144390	yegE	fis	b3261	
Fis	2144638	2144670	yegE	fis	b3261	
Fis	2143138	2143167	yegE	fis	b3261	
Fis	2143157	2143189	yegE	fis	b3261	
Fis	2144360	2144390	yegE	fis	b3261	
Fis	2144638	2144672	yegE	fis	b3261	
Fis	2151916	2151948	yegK	fis	b3261	
Fis	2152358	2152387	yegK	fis	b3261	
Fis	2152354	2152387	yegK	fis	b3261	
Fis	2165107	2165140	yegP	fis	b3261	yegP
Fis	2165107	2165140	yegP	fis	b3261	yegP
Fis	2165275	2165305	yegP	fis	b3261	yegP
Fis	2178718	2178750	yegT	fis	b3261	yegTUV
Fis	2178957	2178990	yegT	fis	b3261	yegTUV
Fis	2179693	2179723	yegT	fis	b3261	yegTUV
Fis	2178934	2178967	yegT	fis	b3261	yegTUV
Fis	2179066	2179097	yegT	fis	b3261	yegTUV
Fis	2179693	2179726	yegT	fis	b3261	yegTUV
Fis	2183079	2183112	yegX	fis	b3261	yegX
Fis	2183079	2183112	yegX	fis	b3261	yegX
Fis	2188667	2188700	yehB	fis	b3261	
Fis	2190231	2190265	yehB	fis	b3261	
Fis	2190361	2190388	yehB	fis	b3261	
Fis	2190576	2190609	yehB	fis	b3261	
Fis	2190690	2190720	yehB	fis	b3261	
Fis	2190841	2190873	yehB	fis	b3261	
Fis	2188667	2188700	yehB	fis	b3261	
Fis	2190231	2190265	yehB	fis	b3261	
Fis	2190361	2190395	yehB	fis	b3261	
Fis	2190451	2190488	yehB	fis	b3261	
Fis	2190576	2190609	yehB	fis	b3261	
Fis	2190756	2190788	yehB	fis	b3261	
Fis	2192855	2192889	yehE	fis	b3261	yehE
Fis	2193017	2193049	yehE	fis	b3261	yehE
Fis	2193017	2193049	yehE	fis	b3261	yehE
Fis	2204378	2204410	yehL	fis	b3261	yehLMPQ
Fis	2204378	2204410	yehL	fis	b3261	yehLMPQ
Fis	2209985	2210018	yehQ	fis	b3261	
Fis	2210255	2210287	yehQ	fis	b3261	
Fis	2211489	2211521	yehR	fis	b3261	yehR
Fis	2211322	2211356	yehR	fis	b3261	yehR
Fis	2211487	2211521	yehR	fis	b3261	yehR
Fis	2211692	2211739	yehS	fis	b3261	yehS
Fis	2211822	2211855	yehS	fis	b3261	yehS
Fis	2211822	2211855	yehS	fis	b3261	yehS
Fis	2214025	2214051	yehU	fis	b3261	
Fis	2214039	2214072	yehU	fis	b3261	
Fis	2214039	2214053	yehU	fis	b3261	
Fis	2214560	2214589	yehU	fis	b3261	
Fis	2233694	2233726	yeiS	fis	b3261	
Fis	2233694	2233726	yeiS	fis	b3261	
Fis	2276998	2277030	yejF	fis	b3261	
Fis	2276998	2277030	yejF	fis	b3261	
Fis	2285912	2285941	yejM	fis	b3261	
Fis	2286126	2286157	yejM	fis	b3261	
Fis	2285912	2285941	yejM	fis	b3261	
Fis	2286126	2286157	yejM	fis	b3261	
Fis	2286449	2286481	yejO_2	fis	b3261	
Fis	2289018	2289050	yejO_2	fis	b3261	
Fis	2286449	2286481	yejO_2	fis	b3261	
Fis	2289018	2289050	yejO_2	fis	b3261	
Fis	2335930	2335962	yfaA	fis	b3261	yfaATS_1S_2QP
Fis	2335930	2335963	yfaA	fis	b3261	yfaATS_1S_2QP
Fis	2341976	2342008	yfaL	fis	b3261	yfaL
Fis	2344458	2344491	yfaL	fis	b3261	yfaL
Fis	2341976	2342009	yfaL	fis	b3261	yfaL
Fis	2344005	2344038	yfaL	fis	b3261	yfaL
Fis	2344299	2344332	yfaL	fis	b3261	yfaL
Fis	2344458	2344491	yfaL	fis	b3261	yfaL
Fis	2334552	2334584	yfaT	fis	b3261	
Fis	2364212	2364246	yfaZ	fis	b3261	yfaZ
Fis	2364214	2364246	yfaZ	fis	b3261	yfaZ
Fis	2384129	2384162	yfbK	fis	b3261	yfbK
Fis	2384129	2384162	yfbK	fis	b3261	yfbK
Fis	2389826	2389859	yfbP	fis	b3261	yfbP
Fis	2389894	2389916	yfbP	fis	b3261	yfbP
Fis	2389826	2389859	yfbP	fis	b3261	yfbP
Fis	2389893	2389926	yfbP	fis	b3261	yfbP
Fis	2413171	2413199	yfbV	fis	b3261	yfbV
Fis	2413171	2413206	yfbV	fis	b3261	yfbV
Fis	2417006	2417039	yfcC	fis	b3261	yfcC
Fis	2417146	2417176	yfcC	fis	b3261	yfcC
Fis	2417001	2417039	yfcC	fis	b3261	yfcC
Fis	2417143	2417176	yfcC	fis	b3261	yfcC
Fis	2420079	2420111	yfcF	fis	b3261	yfcF
Fis	2420079	2420111	yfcF	fis	b3261	yfcF
Fis	2421960	2421993	yfcH	fis	b3261	
Fis	2421971	2421983	yfcH	fis	b3261	
Fis	2455379	2455411	yfcV	fis	b3261	yfcV
Fis	2455529	2455562	yfcV	fis	b3261	yfcV
Fis	2455598	2455614	yfcV	fis	b3261	yfcV
Fis	2455727	2455762	yfcV	fis	b3261	yfcV
Fis	2455796	2455833	yfcV	fis	b3261	yfcV
Fis	2455949	2455982	yfcV	fis	b3261	yfcV
Fis	2456051	2456085	yfcV	fis	b3261	yfcV
Fis	2456150	2456179	yfcV	fis	b3261	yfcV
Fis	2455379	2455411	yfcV	fis	b3261	yfcV
Fis	2455529	2455562	yfcV	fis	b3261	yfcV
Fis	2455613	2455648	yfcV	fis	b3261	yfcV
Fis	2455796	2455829	yfcV	fis	b3261	yfcV
Fis	2455949	2455982	yfcV	fis	b3261	yfcV
Fis	2456165	2456196	yfcV	fis	b3261	yfcV
Fis	2466226	2466259	yfdC	fis	b3261	yfdC
Fis	2466226	2466259	yfdC	fis	b3261	yfdC
Fis	2488615	2488646	yfdE	fis	b3261	
Fis	2488613	2488646	yfdE	fis	b3261	
Fis	2490109	2490140	yfdV	fis	b3261	
Fis	2495211	2495245	yfdY	fis	b3261	yfdY
Fis	2495434	2495463	yfdY	fis	b3261	yfdY
Fis	2495374	2495405	yfdY	fis	b3261	yfdY
Fis	2495430	2495463	yfdY	fis	b3261	yfdY
Fis	2517911	2517944	yfeA	fis	b3261	
Fis	2518090	2518124	yfeA	fis	b3261	
Fis	2517790	2517803	yfeA	fis	b3261	
Fis	2517911	2517944	yfeA	fis	b3261	
Fis	2518311	2518344	yfeC	fis	b3261	yfeCD
Fis	2518146	2518181	yfeC	fis	b3261	yfeCD
Fis	2518311	2518344	yfeC	fis	b3261	yfeCD
Fis	2519132	2519159	yfeD	fis	b3261	
Fis	2527553	2527582	yfeH	fis	b3261	yfeH
Fis	2527553	2527583	yfeH	fis	b3261	yfeH
Fis	2525527	2525558	yfeN	fis	b3261	yfeN
Fis	2525525	2525558	yfeN	fis	b3261	yfeN
Fis	2538237	2538270	yfeS	fis	b3261	
Fis	2591052	2591085	yffB	fis	b3261	yffB-dapE-ypfN
Fis	2591052	2591085	yffB	fis	b3261	yffB-dapE-ypfN
Fis	2560125	2560136	yffL	fis	b3261	yffL
Fis	2560384	2560420	yffL	fis	b3261	yffL
Fis	2560407	2560439	yffL	fis	b3261	yffL
Fis	2560611	2560616	yffL	fis	b3261	yffL
Fis	2560125	2560136	yffL	fis	b3261	yffL
Fis	2560435	2560448	yffL	fis	b3261	yffL
Fis	2562231	2562263	yffO	fis	b3261	yffOP
Fis	2563022	2563055	yffP	fis	b3261	
Fis	2563183	2563201	yffQ	fis	b3261	yffQR
Fis	2563353	2563386	yffQ	fis	b3261	yffQR
Fis	2563401	2563424	yffQ	fis	b3261	yffQR
Fis	2563653	2563684	yffQ	fis	b3261	yffQR
Fis	2563379	2563424	yffQ	fis	b3261	yffQR
Fis	2563577	2563609	yffQ	fis	b3261	yffQR
Fis	2563723	2563753	yffQ	fis	b3261	yffQR
Fis	2563883	2563915	yffQ	fis	b3261	yffQR
Fis	2565289	2565333	yffS	fis	b3261	yffS
Fis	2628294	2628325	yfgF	fis	b3261	
Fis	2628559	2628592	yfgF	fis	b3261	
Fis	2629413	2629446	yfgG	fis	b3261	yfgG
Fis	2629415	2629447	yfgG	fis	b3261	yfgG
Fis	2615458	2615491	yfgO	fis	b3261	yfgO
Fis	2698911	2698944	yfhH	fis	b3261	yfhH
Fis	2699054	2699087	yfhH	fis	b3261	yfhH
Fis	2698911	2698944	yfhH	fis	b3261	yfhH
Fis	2699054	2699087	yfhH	fis	b3261	yfhH
Fis	2652185	2652216	yfhM	fis	b3261	yfhM-pbpC
Fis	2743792	2743825	yfiB	fis	b3261	
Fis	2743972	2744004	yfiB	fis	b3261	
Fis	2743792	2743825	yfiB	fis	b3261	
Fis	2743972	2744005	yfiB	fis	b3261	
Fis	2734389	2734422	yfiH	fis	b3261	
Fis	2734279	2734311	yfiH	fis	b3261	
Fis	2734389	2734422	yfiH	fis	b3261	
Fis	2734533	2734555	yfiH	fis	b3261	
Fis	2741683	2741715	yfiL	fis	b3261	yfiL
Fis	2741683	2741715	yfiL	fis	b3261	yfiL
Fis	2743492	2743524	yfiN	fis	b3261	
Fis	2743492	2743525	yfiN	fis	b3261	
Fis	2743590	2743622	yfiN	fis	b3261	
Fis	2760833	2760863	yfjJ	fis	b3261	yfjJ
Fis	2765308	2765341	yfjL	fis	b3261	
Fis	2765308	2765341	yfjL	fis	b3261	
Fis	2767946	2767978	yfjP	fis	b3261	yfjPQ
Fis	2767946	2767978	yfjP	fis	b3261	yfjPQ
Fis	2778004	2778037	yfjV_1	fis	b3261	
Fis	2778004	2778037	yfjV_1	fis	b3261	
Fis	2771795	2771828	yfjW	fis	b3261	yfjW
Fis	2773267	2773300	yfjW	fis	b3261	yfjW
Fis	2774210	2774239	yfjW	fis	b3261	yfjW
Fis	2771795	2771828	yfjW	fis	b3261	yfjW
Fis	2773267	2773300	yfjW	fis	b3261	yfjW
Fis	2774210	2774244	yfjW	fis	b3261	yfjW
Fis	2810660	2810690	ygaH	fis	b3261	
Fis	2810657	2810690	ygaH	fis	b3261	
Fis	2797540	2797574	ygaP	fis	b3261	
Fis	2797684	2797715	ygaP	fis	b3261	
Fis	2797875	2797909	ygaP	fis	b3261	
Fis	2797540	2797574	ygaP	fis	b3261	
Fis	2797684	2797715	ygaP	fis	b3261	
Fis	2797876	2797909	ygaP	fis	b3261	
Fis	2796358	2796391	ygaU	fis	b3261	
Fis	2796359	2796391	ygaU	fis	b3261	
Fis	2860983	2861015	ygbI	fis	b3261	ygbI
Fis	2865676	2865708	ygbN	fis	b3261	ygbN
Fis	2865676	2865709	ygbN	fis	b3261	ygbN
Fis	2885107	2885140	ygcB	fis	b3261	
Fis	2885253	2885286	ygcB	fis	b3261	
Fis	2886871	2886903	ygcB	fis	b3261	
Fis	2885253	2885286	ygcB	fis	b3261	
Fis	2886870	2886903	ygcB	fis	b3261	
Fis	2894017	2894031	ygcO	fis	b3261	
Fis	2971260	2971293	ygdR	fis	b3261	ygdR
Fis	2971260	2971293	ygdR	fis	b3261	ygdR
Fis	2980098	2980133	ygeA	fis	b3261	
Fis	2980151	2980184	ygeA	fis	b3261	
Fis	2980194	2980227	ygeA	fis	b3261	
Fis	2980382	2980411	ygeA	fis	b3261	
Fis	2980194	2980227	ygeA	fis	b3261	
Fis	2994588	2994621	ygeK	fis	b3261	
Fis	2998872	2998907	ygeQ	fis	b3261	ygeQ
Fis	2999113	2999143	ygeR	fis	b3261	ygeR
Fis	2999243	2999275	ygeR	fis	b3261	ygeR
Fis	2999567	2999598	ygeR	fis	b3261	ygeR
Fis	2999113	2999143	ygeR	fis	b3261	ygeR
Fis	2999243	2999276	ygeR	fis	b3261	ygeR
Fis	2999580	2999612	ygeR	fis	b3261	ygeR
Fis	3005733	3005766	ygeV	fis	b3261	ygeV
Fis	3005733	3005766	ygeV	fis	b3261	ygeV
Fis	3007827	3007857	ygeX	fis	b3261	ygeX
Fis	3056813	3056846	ygfB	fis	b3261	ygfB-pepP-ubiHI
Fis	3056813	3056846	ygfB	fis	b3261	ygfB-pepP-ubiHI
Fis	3046111	3046143	ygfF	fis	b3261	ygfF
Fis	3046111	3046143	ygfF	fis	b3261	ygfF
Fis	3029719	3029751	ygfT	fis	b3261	ygfTS
Fis	3090230	3090263	yggI	fis	b3261	yggI
Fis	3090230	3090263	yggI	fis	b3261	yggI
Fis	3099201	3099233	yggM	fis	b3261	yggM
Fis	3099201	3099233	yggM	fis	b3261	yggM
Fis	3104074	3104104	yggX	fis	b3261	
Fis	3104074	3104106	yggX	fis	b3261	
Fis	3110665	3110695	yghD	fis	b3261	
Fis	3110846	3110878	yghD	fis	b3261	
Fis	3110665	3110698	yghD	fis	b3261	
Fis	3112753	3112784	yghF	fis	b3261	yghF
Fis	3112879	3112912	yghF	fis	b3261	yghF
Fis	3112999	3113031	yghF	fis	b3261	yghF
Fis	3112678	3112710	yghF	fis	b3261	yghF
Fis	3112879	3112912	yghF	fis	b3261	yghF
Fis	3113043	3113045	yghF	fis	b3261	yghF
Fis	3113208	3113240	yghG	fis	b3261	yghG
Fis	3113349	3113382	yghG	fis	b3261	yghG
Fis	3113207	3113240	yghG	fis	b3261	yghG
Fis	3113349	3113382	yghG	fis	b3261	yghG
Fis	3131209	3131241	yghO	fis	b3261	yghO
Fis	3131209	3131241	yghO	fis	b3261	yghO
Fis	3138664	3138693	yghU	fis	b3261	yghU
Fis	3138661	3138693	yghU	fis	b3261	yghU
Fis	3146637	3146669	yghW	fis	b3261	yghW
Fis	3146719	3146752	yghW	fis	b3261	yghW
Fis	3146765	3146793	yghW	fis	b3261	yghW
Fis	3146637	3146669	yghW	fis	b3261	yghW
Fis	3146720	3146752	yghW	fis	b3261	yghW
Fis	3147638	3147673	yghX_1	fis	b3261	
Fis	3147749	3147782	yghX_1	fis	b3261	
Fis	3147774	3147806	yghX_1	fis	b3261	
Fis	3147574	3147608	yghX_1	fis	b3261	
Fis	3147749	3147781	yghX_1	fis	b3261	
Fis	3147066	3147099	yghX_2	fis	b3261	
Fis	3147066	3147099	yghX_2	fis	b3261	
Fis	3179669	3179702	ygiB	fis	b3261	
Fis	3179742	3179774	ygiB	fis	b3261	
Fis	3179669	3179702	ygiB	fis	b3261	
Fis	3159168	3159201	ygiQ	fis	b3261	ygiQ
Fis	3159371	3159402	ygiQ	fis	b3261	ygiQ
Fis	3161153	3161185	ygiQ	fis	b3261	ygiQ
Fis	3159369	3159402	ygiQ	fis	b3261	ygiQ
Fis	3161153	3161185	ygiQ	fis	b3261	ygiQ
Fis	3172170	3172204	ygiZ	fis	b3261	ygiZ
Fis	3172302	3172337	ygiZ	fis	b3261	ygiZ
Fis	3172170	3172205	ygiZ	fis	b3261	ygiZ
Fis	3172302	3172336	ygiZ	fis	b3261	ygiZ
Fis	3267606	3267641	yhaB	fis	b3261	yhaBC
Fis	3267753	3267783	yhaB	fis	b3261	yhaBC
Fis	3267761	3267790	yhaB	fis	b3261	yhaBC
Fis	3267864	3267892	yhaB	fis	b3261	yhaBC
Fis	3268027	3268036	yhaB	fis	b3261	yhaBC
Fis	3268256	3268289	yhaB	fis	b3261	yhaBC
Fis	3267606	3267646	yhaB	fis	b3261	yhaBC
Fis	3267751	3267783	yhaB	fis	b3261	yhaBC
Fis	3267864	3267876	yhaB	fis	b3261	yhaBC
Fis	3268182	3268216	yhaB	fis	b3261	yhaBC
Fis	3268256	3268289	yhaB	fis	b3261	yhaBC
Fis	3268324	3268355	yhaB	fis	b3261	yhaBC
Fis	3252275	3252308	yhaH	fis	b3261	yhaH
Fis	3252259	3252308	yhaH	fis	b3261	yhaH
Fis	3253185	3253217	yhaI	fis	b3261	yhaI
Fis	3253185	3253217	yhaI	fis	b3261	yhaI
Fis	3331843	3331878	yhbE	fis	b3261	
Fis	3331985	3332020	yhbE	fis	b3261	
Fis	3332130	3332163	yhbE	fis	b3261	
Fis	3332294	3332325	yhbE	fis	b3261	
Fis	3332521	3332554	yhbE	fis	b3261	
Fis	3332130	3332163	yhbE	fis	b3261	
Fis	3332331	3332363	yhbE	fis	b3261	
Fis	3332513	3332544	yhbE	fis	b3261	
Fis	3304241	3304273	yhbW	fis	b3261	yhbW
Fis	3304351	3304383	yhbW	fis	b3261	yhbW
Fis	3304241	3304273	yhbW	fis	b3261	yhbW
Fis	3328025	3328040	yhbY	fis	b3261	yhbY
Fis	3354062	3354093	yhcC	fis	b3261	yhcC
Fis	3354287	3354320	yhcC	fis	b3261	yhcC
Fis	3354062	3354092	yhcC	fis	b3261	yhcC
Fis	3354287	3354320	yhcC	fis	b3261	yhcC
Fis	3362999	3363031	yhcD	fis	b3261	
Fis	3363213	3363244	yhcD	fis	b3261	
Fis	3363395	3363427	yhcD	fis	b3261	
Fis	3362844	3362874	yhcD	fis	b3261	
Fis	3362999	3363031	yhcD	fis	b3261	
Fis	3363118	3363151	yhcD	fis	b3261	
Fis	3363395	3363427	yhcD	fis	b3261	
Fis	3365655	3365687	yhcE_2	fis	b3261	
Fis	3366907	3366936	yhcE_2	fis	b3261	
Fis	3365655	3365687	yhcE_2	fis	b3261	
Fis	3368754	3368785	yhcG	fis	b3261	yhcG
Fis	3368937	3368971	yhcG	fis	b3261	yhcG
Fis	3385834	3385865	yhcO	fis	b3261	yhcO
Fis	3439516	3439549	yhdN	fis	b3261	yhdN-zntR
Fis	3439516	3439549	yhdN	fis	b3261	yhdN-zntR
Fis	3407357	3407389	yhdT	fis	b3261	yhdT-panF-prmA
Fis	3407357	3407389	yhdT	fis	b3261	yhdT-panF-prmA
Fis	3484313	3484346	yheU	fis	b3261	
Fis	3484313	3484346	yheU	fis	b3261	
Fis	3506494	3506527	yhfT	fis	b3261	
Fis	3532275	3532307	yhgE	fis	b3261	yhgE
Fis	3532407	3532439	yhgE	fis	b3261	yhgE
Fis	3532542	3532573	yhgE	fis	b3261	yhgE
Fis	3532292	3532307	yhgE	fis	b3261	yhgE
Fis	3532407	3532439	yhgE	fis	b3261	yhgE
Fis	3532541	3532574	yhgE	fis	b3261	yhgE
Fis	3623551	3623583	yhhH	fis	b3261	yhhH
Fis	3623649	3623679	yhhH	fis	b3261	yhhH
Fis	3623489	3623522	yhhH	fis	b3261	yhhH
Fis	3623550	3623584	yhhH	fis	b3261	yhhH
Fis	3623647	3623679	yhhH	fis	b3261	yhhH
Fis	3624247	3624275	yhhI	fis	b3261	yhhI
Fis	3624463	3624494	yhhI	fis	b3261	yhhI
Fis	3624692	3624725	yhhI	fis	b3261	yhhI
Fis	3624936	3624964	yhhI	fis	b3261	yhhI
Fis	3625240	3625274	yhhI	fis	b3261	yhhI
Fis	3624479	3624515	yhhI	fis	b3261	yhhI
Fis	3624692	3624725	yhhI	fis	b3261	yhhI
Fis	3625242	3625274	yhhI	fis	b3261	yhhI
Fis	3625715	3625747	yhhJ	fis	b3261	
Fis	3626114	3626147	yhhJ	fis	b3261	
Fis	3625715	3625747	yhhJ	fis	b3261	
Fis	3609230	3609248	yhhQ	fis	b3261	yhhQ
Fis	3609247	3609256	yhhQ	fis	b3261	yhhQ
Fis	3609364	3609398	yhhQ	fis	b3261	yhhQ
Fis	3609423	3609453	yhhQ	fis	b3261	yhhQ
Fis	3610544	3610577	yhhS	fis	b3261	yhhS
Fis	3611436	3611469	yhhS	fis	b3261	yhhS
Fis	3611436	3611469	yhhS	fis	b3261	yhhS
Fis	3579702	3579730	yhhW	fis	b3261	yhhW
Fis	3579702	3579731	yhhW	fis	b3261	yhhW
Fis	3630911	3630940	yhiI	fis	b3261	yhiI-rbbA-yhhJ
Fis	3630974	3631007	yhiJ	fis	b3261	yhiJ
Fis	3631091	3631123	yhiJ	fis	b3261	yhiJ
Fis	3631272	3631305	yhiJ	fis	b3261	yhiJ
Fis	3631355	3631387	yhiJ	fis	b3261	yhiJ
Fis	3631654	3631684	yhiJ	fis	b3261	yhiJ
Fis	3631091	3631123	yhiJ	fis	b3261	yhiJ
Fis	3631355	3631389	yhiJ	fis	b3261	yhiJ
Fis	3631492	3631525	yhiJ	fis	b3261	yhiJ
Fis	3631644	3631731	yhiJ	fis	b3261	yhiJ
Fis	3631654	3631684	yhiJ	fis	b3261	yhiJ
Fis	3635216	3635247	yhiM	fis	b3261	yhiM
Fis	3635033	3635069	yhiM	fis	b3261	yhiM
Fis	3635214	3635248	yhiM	fis	b3261	yhiM
Fis	3635379	3635407	yhiM	fis	b3261	yhiM
Fis	3652135	3652167	yhiS_2	fis	b3261	
Fis	3652135	3652167	yhiS_2	fis	b3261	
Fis	3672037	3672069	yhjB	fis	b3261	yhjB
Fis	3672148	3672181	yhjC	fis	b3261	yhjC
Fis	3672406	3672439	yhjC	fis	b3261	yhjC
Fis	3672568	3672600	yhjC	fis	b3261	yhjC
Fis	3672718	3672722	yhjC	fis	b3261	yhjC
Fis	3672406	3672439	yhjC	fis	b3261	yhjC
Fis	3672539	3672574	yhjC	fis	b3261	yhjC
Fis	3672691	3672722	yhjC	fis	b3261	yhjC
Fis	3674287	3674320	yhjD	fis	b3261	yhjD
Fis	3674095	3674130	yhjD	fis	b3261	yhjD
Fis	3674463	3674499	yhjE	fis	b3261	yhjE
Fis	3674527	3674556	yhjE	fis	b3261	yhjE
Fis	3674677	3674710	yhjE	fis	b3261	yhjE
Fis	3674811	3674844	yhjE	fis	b3261	yhjE
Fis	3674885	3674917	yhjE	fis	b3261	yhjE
Fis	3675346	3675379	yhjE	fis	b3261	yhjE
Fis	3674480	3674484	yhjE	fis	b3261	yhjE
Fis	3674677	3674710	yhjE	fis	b3261	yhjE
Fis	3674811	3674844	yhjE	fis	b3261	yhjE
Fis	3675346	3675380	yhjE	fis	b3261	yhjE
Fis	3677804	3677834	yhjG	fis	b3261	yhjG
Fis	3678018	3678050	yhjG	fis	b3261	yhjG
Fis	3677801	3677834	yhjG	fis	b3261	yhjG
Fis	3681227	3681256	yhjJ	fis	b3261	yhjJ
Fis	3696093	3696126	yhjR	fis	b3261	yhjR
Fis	3696271	3696305	yhjR	fis	b3261	yhjR
Fis	3696271	3696300	yhjR	fis	b3261	yhjR
Fis	3726951	3726986	yiaA	fis	b3261	yiaA
Fis	3727047	3727079	yiaA	fis	b3261	yiaA
Fis	3726953	3726986	yiaA	fis	b3261	yiaA
Fis	3719571	3719604	yiaG	fis	b3261	yiaG
Fis	3719746	3719774	yiaG	fis	b3261	yiaG
Fis	3742609	3742620	yiaJ	fis	b3261	yiaJ
Fis	3742609	3742620	yiaJ	fis	b3261	yiaJ
Fis	3743701	3743733	yiaK	fis	b3261	yiaKLMNO-lyxK-sgbHUE
Fis	3743701	3743733	yiaK	fis	b3261	yiaKLMNO-lyxK-sgbHUE
Fis	3744639	3744671	yiaM	fis	b3261	
Fis	3754543	3754572	yiaW	fis	b3261	yiaWV
Fis	3756676	3756709	yiaY	fis	b3261	yiaY
Fis	3756941	3756971	yiaY	fis	b3261	yiaY
Fis	3756676	3756709	yiaY	fis	b3261	yiaY
Fis	3766334	3766366	yibA	fis	b3261	
Fis	3792856	3792894	yibB	fis	b3261	
Fis	3792864	3792894	yibB	fis	b3261	
Fis	3776533	3776566	yibL	fis	b3261	yibL
Fis	3776937	3776975	yibL	fis	b3261	yibL
Fis	3776533	3776566	yibL	fis	b3261	yibL
Fis	3776269	3776303	yibT	fis	b3261	yibT
Fis	3776398	3776432	yibT	fis	b3261	yibT
Fis	3817362	3817394	yicC	fis	b3261	yicC
Fis	3817361	3817394	yicC	fis	b3261	yicC
Fis	3818650	3818681	yicG	fis	b3261	yicG
Fis	3818650	3818680	yicG	fis	b3261	yicG
Fis	3833282	3833316	yicI	fis	b3261	
Fis	3833463	3833496	yicI	fis	b3261	
Fis	3833463	3833496	yicI	fis	b3261	
Fis	3835110	3835144	yicJ	fis	b3261	yicJI
Fis	3835209	3835242	yicJ	fis	b3261	yicJI
Fis	3835506	3835537	yicJ	fis	b3261	yicJI
Fis	3835678	3835711	yicJ	fis	b3261	yicJI
Fis	3836084	3836097	yicJ	fis	b3261	yicJI
Fis	3835109	3835143	yicJ	fis	b3261	yicJI
Fis	3835209	3835242	yicJ	fis	b3261	yicJI
Fis	3836084	3836097	yicJ	fis	b3261	yicJI
Fis	3836368	3836401	yicT	fis	b3261	
Fis	3836368	3836401	yicT	fis	b3261	
Fis	3885362	3885395	yidC	fis	b3261	
Fis	3885380	3885413	yidC	fis	b3261	
Fis	3856417	3856450	yidI	fis	b3261	yidI
Fis	3856585	3856618	yidI	fis	b3261	yidI
Fis	3856417	3856450	yidI	fis	b3261	yidI
Fis	3856586	3856618	yidI	fis	b3261	yidI
Fis	3863816	3863848	yidP	fis	b3261	yidP
Fis	3863915	3863947	yidP	fis	b3261	yidP
Fis	3863815	3863848	yidP	fis	b3261	yidP
Fis	3863915	3863947	yidP	fis	b3261	yidP
Fis	3867648	3867681	yidQ	fis	b3261	yidQ
Fis	3867648	3867681	yidQ	fis	b3261	yidQ
Fis	3875296	3875325	yidX	fis	b3261	yidX
Fis	3875434	3875464	yidX	fis	b3261	yidX
Fis	3875679	3875712	yidX	fis	b3261	yidX
Fis	3875317	3875328	yidX	fis	b3261	yidX
Fis	3875433	3875464	yidX	fis	b3261	yidX
Fis	3875679	3875712	yidX	fis	b3261	yidX
Fis	3893724	3893754	yidZ	fis	b3261	yidZ
Fis	3896905	3896934	yieH	fis	b3261	yieH
Fis	3898982	3899015	yieK	fis	b3261	
Fis	3898982	3899015	yieK	fis	b3261	
Fis	3900344	3900376	yieL	fis	b3261	
Fis	3900344	3900376	yieL	fis	b3261	
Fis	3941377	3941409	yieP	fis	b3261	yieP-hsrA
Fis	3941428	3941461	yieP	fis	b3261	yieP-hsrA
Fis	3941616	3941651	yieP	fis	b3261	yieP-hsrA
Fis	3944045	3944076	yieP	fis	b3261	yieP-hsrA
Fis	3941428	3941461	yieP	fis	b3261	yieP-hsrA
Fis	3944045	3944076	yieP	fis	b3261	yieP-hsrA
Fis	3980715	3980747	yifK	fis	b3261	yifK
Fis	3980735	3980764	yifK	fis	b3261	yifK
Fis	3980715	3980744	yifK	fis	b3261	yifK
Fis	3980735	3980764	yifK	fis	b3261	yifK
Fis	3982165	3982199	yifK	fis	b3261	yifK
Fis	3959989	3960021	yifN_2	fis	b3261	
Fis	3959989	3960021	yifN_2	fis	b3261	
Fis	3997547	3997580	yigB	fis	b3261	
Fis	3997881	3997910	yigB	fis	b3261	
Fis	3997547	3997580	yigB	fis	b3261	
Fis	4010830	4010864	yigL	fis	b3261	
Fis	4010995	4011026	yigL	fis	b3261	
Fis	4010993	4011026	yigL	fis	b3261	
Fis	4033027	4033060	yigZ	fis	b3261	
Fis	4033085	4033117	yigZ	fis	b3261	
Fis	4033027	4033060	yigZ	fis	b3261	
Fis	4053502	4053530	yihA	fis	b3261	yihA
Fis	4044128	4044161	yihF	fis	b3261	yihF
